bank,sub,resource,voice_scene,message_id,scene,scene_line,speaker,context,confidence,evidence,notes
1528,7,1357,420,755,1,8,Rufus,,confirmed,scene voice_scene/voice_slot,
1528,8,1357,420,775,1,9,Alicia,,confirmed,scene voice_scene/voice_slot,
1528,9,1357,420,756,1,10,Alicia,,confirmed,scene voice_scene/voice_slot,
1528,10,1357,420,757,1,11,Rufus,,confirmed,scene voice_scene/voice_slot,
1528,11,1357,420,771,1,12,Alicia,,confirmed,scene voice_scene/voice_slot,
1528,12,1357,420,758,1,13,Rufus,,confirmed,scene voice_scene/voice_slot,
1528,13,1357,420,759,1,14,Alicia,,confirmed,scene voice_scene/voice_slot,
1528,14,1357,420,772,1,15,Alicia,,confirmed,scene voice_scene/voice_slot,
1528,15,1357,420,760,1,16,Rufus,,confirmed,scene voice_scene/voice_slot,
1528,16,1357,420,761,1,17,Alicia,,confirmed,scene voice_scene/voice_slot,
1528,17,1357,420,762,1,18,Rufus,,confirmed,scene voice_scene/voice_slot,
1528,18,1357,420,763,1,19,Rufus,,confirmed,scene voice_scene/voice_slot,
1528,19,1357,420,764,1,20,Rufus,,confirmed,scene voice_scene/voice_slot,
1528,20,1357,420,765,1,21,Rufus,,confirmed,scene voice_scene/voice_slot,
1528,21,1357,420,766,1,22,Alicia,,confirmed,scene voice_scene/voice_slot,
1528,22,1357,420,767,1,23,Rufus,,confirmed,scene voice_scene/voice_slot,
1528,23,1357,420,777,1,24,Rufus,,confirmed,scene voice_scene/voice_slot,
1528,24,1357,420,768,1,25,Rufus,,confirmed,scene voice_scene/voice_slot,
1528,25,1357,420,769,1,26,Rufus,,confirmed,scene voice_scene/voice_slot,
1528,26,1357,420,779,1,27,Rufus,,confirmed,scene voice_scene/voice_slot,
1529,0,1211,430,1,1,1,Alicia,,confirmed,scene voice_scene/voice_slot,
1529,1,1211,430,,,,,,unmapped,,no subtitle record
1529,2,1211,430,33,1,2,Alicia,,confirmed,scene voice_scene/voice_slot,
1529,3,1211,430,3,1,3,Rufus,,confirmed,scene voice_scene/voice_slot,
1529,4,1211,430,28,1,4,Rufus,,confirmed,scene voice_scene/voice_slot,
1529,5,1211,430,4,1,5,Rufus,,confirmed,scene voice_scene/voice_slot,
1529,6,1211,430,5,1,6,Rufus,,confirmed,scene voice_scene/voice_slot,
1529,7,1211,430,6,1,7,Alicia,,confirmed,scene voice_scene/voice_slot,
1529,8,1211,430,7,1,8,Rufus,,confirmed,scene voice_scene/voice_slot,
1529,9,1211,430,31,1,9,Alicia,,confirmed,scene voice_scene/voice_slot,
1529,10,1211,430,,,,,,unmapped,,no subtitle record
1529,11,1211,430,8,1,10,Rufus,,confirmed,scene voice_scene/voice_slot,
1529,12,1211,430,9,1,11,Rufus,,confirmed,scene voice_scene/voice_slot,
1529,13,1211,430,10,1,12,Alicia,,confirmed,scene voice_scene/voice_slot,
1529,14,1211,430,11,1,13,Rufus,,confirmed,scene voice_scene/voice_slot,
1529,15,1211,430,30,1,14,Rufus,,confirmed,scene voice_scene/voice_slot,
1529,16,1211,430,29,1,15,Rufus,,confirmed,scene voice_scene/voice_slot,
1529,17,1211,430,12,1,16,Rufus,,confirmed,scene voice_scene/voice_slot,
1529,18,1211,430,13,1,17,Alicia,,confirmed,scene voice_scene/voice_slot,
1529,19,1211,430,14,1,18,Alicia,,confirmed,scene voice_scene/voice_slot,
1529,20,1211,430,15,1,19,Alicia,,confirmed,scene voice_scene/voice_slot,
1529,21,1211,430,16,1,20,Alicia,,confirmed,scene voice_scene/voice_slot,
1529,22,1211,430,17,1,21,Rufus,,confirmed,scene voice_scene/voice_slot,
1529,23,1211,430,18,1,22,Alicia,,confirmed,scene voice_scene/voice_slot,
1529,24,1211,430,19,1,23,Rufus,,confirmed,scene voice_scene/voice_slot,
1529,25,1211,430,20,1,24,Rufus,,confirmed,scene voice_scene/voice_slot,
1529,26,1211,430,21,1,25,Alicia,,confirmed,scene voice_scene/voice_slot,
1529,27,1211,430,22,1,26,Rufus,,confirmed,scene voice_scene/voice_slot,
1529,28,1211,430,23,1,27,Rufus,,confirmed,scene voice_scene/voice_slot,
1529,29,1211,430,24,1,28,Rufus,,confirmed,scene voice_scene/voice_slot,
1529,30,1211,430,25,1,29,Rufus,,confirmed,scene voice_scene/voice_slot,
1529,31,1211,430,26,1,30,Rufus,,confirmed,scene voice_scene/voice_slot,
1530,0,1287,440,1,1,1,Rufus,,confirmed,scene voice_scene/voice_slot,
1530,1,1287,440,2,1,2,Rufus,,confirmed,scene voice_scene/voice_slot,
1530,2,1287,440,3,1,3,Rufus,,confirmed,scene voice_scene/voice_slot,
1530,3,1287,440,4,1,4,Rufus,,confirmed,scene voice_scene/voice_slot,
1530,4,1287,440,5,1,5,Rufus,,confirmed,scene voice_scene/voice_slot,
1530,5,1287,440,6,1,6,Rufus,,confirmed,scene voice_scene/voice_slot,
1530,6,1287,440,7,1,7,Alicia,,confirmed,scene voice_scene/voice_slot,
1530,7,1287,440,8,1,8,Rufus,,confirmed,scene voice_scene/voice_slot,
1530,8,1287,440,13,1,9,Heimdall,,confirmed,scene voice_scene/voice_slot,
1530,9,1287,440,17,1,10,Heimdall,,confirmed,scene voice_scene/voice_slot,
1530,10,1287,440,16,1,11,Heimdall,,confirmed,scene voice_scene/voice_slot,
1530,11,1287,440,9,1,12,Rufus,,confirmed,scene voice_scene/voice_slot,
1530,12,1287,440,18,1,13,Heimdall,,confirmed,scene voice_scene/voice_slot,
1530,13,1287,440,14,1,14,Heimdall,,confirmed,scene voice_scene/voice_slot,
1531,0,1289,450,6,1,1,Alicia,,confirmed,scene voice_scene/voice_slot,
1531,1,1289,450,8,1,2,Rufus,,confirmed,scene voice_scene/voice_slot,
1531,2,1289,450,1,1,3,Alicia,,confirmed,scene voice_scene/voice_slot,
1531,3,1289,450,9,1,4,Rufus,,confirmed,scene voice_scene/voice_slot,
1531,4,1289,450,5,1,5,Rufus,,confirmed,scene voice_scene/voice_slot,
1531,5,1289,450,10,1,6,Alicia,,confirmed,scene voice_scene/voice_slot,
1531,6,1289,450,11,1,7,Rufus,,confirmed,scene voice_scene/voice_slot,
1531,7,1289,450,12,1,8,Alicia,,confirmed,scene voice_scene/voice_slot,
1531,8,1289,450,13,1,9,Alicia,,confirmed,scene voice_scene/voice_slot,
1531,9,1289,450,2,1,10,Alicia,,confirmed,scene voice_scene/voice_slot,
1531,10,1289,450,7,1,11,Alicia,,confirmed,scene voice_scene/voice_slot,
1531,11,1289,450,3,1,12,Roussalier,,confirmed,scene voice_scene/voice_slot,
1531,12,1289,450,4,1,13,Roussalier,,confirmed,scene voice_scene/voice_slot,
1532,0,1291,461,23,1,1,Roussalier,,confirmed,scene voice_scene/voice_slot,
1532,1,1291,461,20,1,2,Roussalier,,confirmed,scene voice_scene/voice_slot,
1532,2,1291,461,21,1,3,Rufus,,confirmed,scene voice_scene/voice_slot,
1532,3,1291,461,1,1,4,Roussalier,,confirmed,scene voice_scene/voice_slot,
1532,4,1291,461,2,1,5,Rufus,,confirmed,scene voice_scene/voice_slot,
1532,5,1291,461,36,1,6,Roussalier,,confirmed,scene voice_scene/voice_slot,
1532,6,1291,461,29,1,7,Alicia,,confirmed,scene voice_scene/voice_slot,
1532,7,1291,461,3,1,8,Rufus,,confirmed,scene voice_scene/voice_slot,
1532,8,1291,461,4,1,9,Rufus,,confirmed,scene voice_scene/voice_slot,
1532,9,1291,461,5,1,10,Alicia,,confirmed,scene voice_scene/voice_slot,
1532,10,1291,461,6,1,11,Rufus,,confirmed,scene voice_scene/voice_slot,
1532,11,1291,461,7,1,12,Alicia,,confirmed,scene voice_scene/voice_slot,
1532,12,1291,461,8,1,13,Roussalier,,confirmed,scene voice_scene/voice_slot,
1532,13,1291,461,9,1,14,Roussalier,,confirmed,scene voice_scene/voice_slot,
1532,14,1291,461,10,1,15,Alicia,,confirmed,scene voice_scene/voice_slot,
1532,15,1291,461,11,1,16,Roussalier,,confirmed,scene voice_scene/voice_slot,
1532,16,1291,461,24,1,17,Roussalier,,confirmed,scene voice_scene/voice_slot,
1532,17,1291,461,25,1,18,Alicia,,confirmed,scene voice_scene/voice_slot,
1532,18,1291,461,30,1,19,Alicia,,confirmed,scene voice_scene/voice_slot,
1532,19,1291,461,31,1,20,Rufus,,confirmed,scene voice_scene/voice_slot,
1532,20,1291,461,12,1,21,Roussalier,,confirmed,scene voice_scene/voice_slot,
1532,21,1291,461,13,1,22,Roussalier,,confirmed,scene voice_scene/voice_slot,
1532,22,1291,461,33,1,23,Rufus,,confirmed,scene voice_scene/voice_slot,
1532,23,1291,461,14,1,24,Alicia,,confirmed,scene voice_scene/voice_slot,
1532,24,1291,461,15,1,25,Roussalier,,confirmed,scene voice_scene/voice_slot,
1532,25,1291,461,26,1,26,Roussalier,,confirmed,scene voice_scene/voice_slot,
1532,26,1291,461,27,1,27,Rufus,,confirmed,scene voice_scene/voice_slot,
1532,27,1291,461,16,1,28,Rufus,,confirmed,scene voice_scene/voice_slot,
1532,28,1291,461,17,1,29,Rufus,,confirmed,scene voice_scene/voice_slot,
1532,29,1291,461,34,1,30,Alicia,,confirmed,scene voice_scene/voice_slot,
1532,30,1291,461,18,1,31,Rufus,,confirmed,scene voice_scene/voice_slot,
1532,31,1291,461,35,2,1,Alicia,,confirmed,scene voice_scene/voice_slot,
1532,32,1291,461,32,2,2,Rufus,,confirmed,scene voice_scene/voice_slot,
1532,33,1291,461,22,2,3,Roussalier,,confirmed,scene voice_scene/voice_slot,
1532,34,1291,461,28,2,4,Rufus,,confirmed,scene voice_scene/voice_slot,
1532,35,1291,461,19,2,5,Rufus,,confirmed,scene voice_scene/voice_slot,
1533,0,1289,462,2733,2,1,Rufus,,confirmed,scene voice_scene/voice_slot,
1533,1,1289,462,2736,2,2,Rufus,,confirmed,scene voice_scene/voice_slot,
1533,2,1289,462,2732,2,3,Alicia,,confirmed,scene voice_scene/voice_slot,
1533,3,1289,462,2735,2,4,Roussalier,,confirmed,scene voice_scene/voice_slot,
1533,4,1289,462,2737,2,5,Alicia,,confirmed,scene voice_scene/voice_slot,
1533,5,1289,462,2734,2,6,Roussalier,,confirmed,scene voice_scene/voice_slot,
1534,0,1287,470,2150,2,1,Rufus,,confirmed,scene voice_scene/voice_slot,
1534,1,1287,470,2151,2,2,Rufus,,confirmed,scene voice_scene/voice_slot,
1534,2,1287,470,2152,2,3,Rufus,,confirmed,scene voice_scene/voice_slot,
1534,3,1287,470,2153,2,4,Alicia,,confirmed,scene voice_scene/voice_slot,
1534,4,1287,470,2154,2,5,Aesir A,,confirmed,scene voice_scene/voice_slot,
1534,5,1287,470,2155,2,6,Rufus,,confirmed,scene voice_scene/voice_slot,
1534,6,1287,470,2158,2,7,Rufus,,confirmed,scene voice_scene/voice_slot,
1534,7,1287,470,2156,2,8,Alicia,,confirmed,scene voice_scene/voice_slot,
1534,8,1287,470,2157,2,9,Rufus,,confirmed,scene voice_scene/voice_slot,
1535,0,1287,480,2173,3,1,Rufus,,confirmed,scene voice_scene/voice_slot,
1535,1,1287,480,2174,3,2,Rufus,,confirmed,scene voice_scene/voice_slot,
1535,2,1287,480,2160,3,3,Rufus,,confirmed,scene voice_scene/voice_slot,
1535,3,1287,480,2175,3,4,Rufus,,confirmed,scene voice_scene/voice_slot,
1535,4,1287,480,2176,3,5,Rufus,,confirmed,scene voice_scene/voice_slot,
1535,5,1287,480,2163,3,6,Rufus,,confirmed,scene voice_scene/voice_slot,
1535,6,1287,480,2164,3,7,Aesir A,,confirmed,scene voice_scene/voice_slot,
1535,7,1287,480,2165,3,8,Aesir B,,confirmed,scene voice_scene/voice_slot,
1535,8,1287,480,2166,3,9,Rufus,,confirmed,scene voice_scene/voice_slot,
1535,9,1287,480,2167,3,10,Rufus,,confirmed,scene voice_scene/voice_slot,
1535,10,1287,480,2168,3,11,Alicia,,confirmed,scene voice_scene/voice_slot,
1535,11,1287,480,2169,3,12,Rufus,,confirmed,scene voice_scene/voice_slot,
1535,12,1287,480,2177,3,13,Rufus,,confirmed,scene voice_scene/voice_slot,
1535,13,1287,480,2172,3,14,Alicia,,confirmed,scene voice_scene/voice_slot,
1535,14,1287,480,2171,3,15,Rufus,,confirmed,scene voice_scene/voice_slot,
1536,0,1295,490,1,1,1,Alicia,,confirmed,scene voice_scene/voice_slot,
1536,1,1295,490,2,1,2,Rufus,,confirmed,scene voice_scene/voice_slot,
1536,2,1295,490,3,1,3,Alicia,,confirmed,scene voice_scene/voice_slot,
1537,0,1299,500,937,3,1,Freya,,confirmed,scene voice_scene/voice_slot,
1537,1,1299,500,938,3,2,Freya,,confirmed,scene voice_scene/voice_slot,
1537,2,1299,500,939,3,3,Freya,,confirmed,scene voice_scene/voice_slot,
1537,3,1299,500,940,3,4,Odin,,confirmed,scene voice_scene/voice_slot,
1537,4,1299,500,941,3,5,Freya,,confirmed,scene voice_scene/voice_slot,
1537,5,1299,500,942,3,6,Odin,,confirmed,scene voice_scene/voice_slot,
1537,6,1299,500,943,3,7,Odin,,confirmed,scene voice_scene/voice_slot,
1537,7,1299,500,944,3,8,Odin,,confirmed,scene voice_scene/voice_slot,
1537,8,1299,500,945,3,9,Odin,,confirmed,scene voice_scene/voice_slot,
1537,9,1299,500,946,3,10,Odin,,confirmed,scene voice_scene/voice_slot,
1537,10,1299,500,949,3,11,Odin,,confirmed,scene voice_scene/voice_slot,
1538,0,1309,510,1,1,1,Alicia,,confirmed,scene voice_scene/voice_slot,
1538,1,1309,510,2,1,2,Rufus,,confirmed,scene voice_scene/voice_slot,
1538,2,1309,510,3,1,3,Alicia,,confirmed,scene voice_scene/voice_slot,
1538,3,1309,510,4,1,4,Alicia,,confirmed,scene voice_scene/voice_slot,
1538,4,1309,510,5,1,5,Rufus,,confirmed,scene voice_scene/voice_slot,
1538,5,1309,510,6,1,6,Rufus,,confirmed,scene voice_scene/voice_slot,
1538,6,1309,510,7,1,7,Rufus,,confirmed,scene voice_scene/voice_slot,
1538,7,1309,510,8,1,8,Alicia,,confirmed,scene voice_scene/voice_slot,
1538,8,1309,510,9,1,9,Alicia,,confirmed,scene voice_scene/voice_slot,
1538,9,1309,510,10,1,10,Rufus,,confirmed,scene voice_scene/voice_slot,
1538,10,1309,510,11,1,11,Rufus,,confirmed,scene voice_scene/voice_slot,
1538,11,1309,510,12,1,12,Rufus,,confirmed,scene voice_scene/voice_slot,
1538,12,1309,510,13,1,13,Alicia,,confirmed,scene voice_scene/voice_slot,
1538,13,1309,510,14,1,14,Alicia,,confirmed,scene voice_scene/voice_slot,
1538,14,1309,510,15,1,15,Rufus,,confirmed,scene voice_scene/voice_slot,
1538,15,1309,510,16,1,16,Rufus,,confirmed,scene voice_scene/voice_slot,
1538,16,1309,510,17,1,17,Alicia,,confirmed,scene voice_scene/voice_slot,
1538,17,1309,510,18,1,18,Rufus,,confirmed,scene voice_scene/voice_slot,
1538,18,1309,510,19,1,19,Rufus,,confirmed,scene voice_scene/voice_slot,
1538,19,1309,510,20,1,20,Alicia,,confirmed,scene voice_scene/voice_slot,
1538,20,1309,510,21,1,21,Rufus,,confirmed,scene voice_scene/voice_slot,
1538,21,1309,510,22,1,22,Rufus,,confirmed,scene voice_scene/voice_slot,
1538,22,1309,510,23,1,23,Rufus,,confirmed,scene voice_scene/voice_slot,
1538,23,1309,510,24,1,24,Rufus,,confirmed,scene voice_scene/voice_slot,
1538,24,1309,510,25,1,25,Alicia,,confirmed,scene voice_scene/voice_slot,
1538,25,1309,510,26,1,26,Alicia,,confirmed,scene voice_scene/voice_slot,
1538,26,1309,510,27,1,27,Alicia,,confirmed,scene voice_scene/voice_slot,
1538,27,1309,510,28,1,28,Alicia,,confirmed,scene voice_scene/voice_slot,
1538,28,1309,510,29,1,29,Alicia,,confirmed,scene voice_scene/voice_slot,
1538,29,1309,510,30,1,30,Alicia,,confirmed,scene voice_scene/voice_slot,
1538,30,1309,510,31,1,31,Rufus,,confirmed,scene voice_scene/voice_slot,
1538,31,1309,510,32,1,32,Rufus,,confirmed,scene voice_scene/voice_slot,
1539,0,1307,520,9,1,1,Rufus,,confirmed,scene voice_scene/voice_slot,
1539,1,1307,520,5,1,2,Rufus,,confirmed,scene voice_scene/voice_slot,
1539,2,1307,520,7,1,3,Rufus,,confirmed,scene voice_scene/voice_slot,
1539,3,1307,520,1,1,4,Alicia,,confirmed,scene voice_scene/voice_slot,
1539,4,1307,520,6,1,5,Odin,,confirmed,scene voice_scene/voice_slot,
1539,5,1307,520,8,1,6,Odin,,confirmed,scene voice_scene/voice_slot,
1539,6,1307,520,2,1,7,Odin,,confirmed,scene voice_scene/voice_slot,
1539,7,1307,520,3,1,8,Rufus,,confirmed,scene voice_scene/voice_slot,
1539,8,1307,520,4,1,9,Odin,,confirmed,scene voice_scene/voice_slot,
1539,9,1307,520,12,1,10,Rufus,,confirmed,scene voice_scene/voice_slot,
1539,10,1307,520,11,1,11,Odin,,confirmed,scene voice_scene/voice_slot,
1540,0,1307,530,2726,5,1,Rufus,,confirmed,scene voice_scene/voice_slot,
1540,1,1307,530,2710,5,2,Alicia,,confirmed,scene voice_scene/voice_slot,
1540,2,1307,530,2711,5,3,Alicia,,confirmed,scene voice_scene/voice_slot,
1540,3,1307,530,2727,5,4,Odin,,confirmed,scene voice_scene/voice_slot,
1540,4,1307,530,2712,5,5,Odin,,confirmed,scene voice_scene/voice_slot,
1540,5,1307,530,2734,5,6,Alicia,,confirmed,scene voice_scene/voice_slot,
1540,6,1307,530,2728,5,7,Alicia,,confirmed,scene voice_scene/voice_slot,
1540,7,1307,530,2737,5,8,Odin,,confirmed,scene voice_scene/voice_slot,
1540,8,1307,530,2713,5,9,Odin,,confirmed,scene voice_scene/voice_slot,
1540,9,1307,530,2738,5,10,Odin,,confirmed,scene voice_scene/voice_slot,
1540,10,1307,530,2729,5,11,Rufus,,confirmed,scene voice_scene/voice_slot,
1540,11,1307,530,2714,5,12,Alicia,,confirmed,scene voice_scene/voice_slot,
1540,12,1307,530,2715,5,13,Rufus,,confirmed,scene voice_scene/voice_slot,
1540,13,1307,530,2716,5,14,Rufus,,confirmed,scene voice_scene/voice_slot,
1540,14,1307,530,2717,5,15,Rufus,,confirmed,scene voice_scene/voice_slot,
1540,15,1307,530,2739,5,16,Alicia,,confirmed,scene voice_scene/voice_slot,
1540,16,1307,530,2730,5,17,Odin,,confirmed,scene voice_scene/voice_slot,
1540,17,1307,530,2719,5,18,Odin,,confirmed,scene voice_scene/voice_slot,
1540,18,1307,530,2720,5,19,Odin,,confirmed,scene voice_scene/voice_slot,
1540,19,1307,530,2736,5,20,Alicia,,confirmed,scene voice_scene/voice_slot,
1540,20,1307,530,2721,5,21,Lezard,,confirmed,scene voice_scene/voice_slot,
1540,21,1307,530,2722,5,22,Lezard,,confirmed,scene voice_scene/voice_slot,
1540,22,1307,530,2735,5,23,Lezard,,confirmed,scene voice_scene/voice_slot,
1540,23,1307,530,2723,5,24,Alicia,,confirmed,scene voice_scene/voice_slot,
1540,24,1307,530,2724,5,25,Lezard,,confirmed,scene voice_scene/voice_slot,
1540,25,1307,530,2725,5,26,Lezard,,confirmed,scene voice_scene/voice_slot,
1541,0,1337,,1567,2,33,Odin,,confirmed,USA voice clips matched to subtitle text; bank 1541 slots 5-7 are background ritual speech without subtitle rows,
1541,1,1337,,1570,2,34,Freya,,confirmed,USA voice clips matched to subtitle text; bank 1541 slots 5-7 are background ritual speech without subtitle rows,
1541,2,1337,,1568,2,35,Freya,,confirmed,USA voice clips matched to subtitle text; bank 1541 slots 5-7 are background ritual speech without subtitle rows,
1541,3,1337,,1571,2,36,Freya,,confirmed,USA voice clips matched to subtitle text; bank 1541 slots 5-7 are background ritual speech without subtitle rows,
1541,4,1337,,1569,2,37,Odin,,confirmed,USA voice clips matched to subtitle text; bank 1541 slots 5-7 are background ritual speech without subtitle rows,
1541,5,1337,,,,,,background ritual speech,confirmed,auditioned background slot,
1541,6,1337,,,,,,background ritual speech,confirmed,auditioned background slot,
1541,7,1337,,,,,,background ritual speech,confirmed,auditioned background slot,
1541,8,1337,,1583,2,38,Odin,,confirmed,USA voice clips matched to subtitle text; bank 1541 slots 5-7 are background ritual speech without subtitle rows,
1541,9,1337,,1582,2,39,Odin,,confirmed,USA voice clips matched to subtitle text; bank 1541 slots 5-7 are background ritual speech without subtitle rows,
1541,10,1337,,1581,2,40,Odin,,confirmed,USA voice clips matched to subtitle text; bank 1541 slots 5-7 are background ritual speech without subtitle rows,
1541,11,1337,,1580,2,41,Lezard,,confirmed,USA voice clips matched to subtitle text; bank 1541 slots 5-7 are background ritual speech without subtitle rows,
1541,12,1337,,1579,2,42,Odin,,confirmed,USA voice clips matched to subtitle text; bank 1541 slots 5-7 are background ritual speech without subtitle rows,
1542,0,1337,543,1572,2,43,Lezard,,confirmed,USA voice clips matched to subtitle text; bank 1541 slots 5-7 are background ritual speech without subtitle rows,
1542,1,1337,543,1573,2,44,Lezard,,confirmed,USA voice clips matched to subtitle text; bank 1541 slots 5-7 are background ritual speech without subtitle rows,
1542,2,1337,543,1574,2,45,Lezard,,confirmed,USA voice clips matched to subtitle text; bank 1541 slots 5-7 are background ritual speech without subtitle rows,
1542,3,1337,543,1575,2,46,Lezard,,confirmed,USA voice clips matched to subtitle text; bank 1541 slots 5-7 are background ritual speech without subtitle rows,
1543,0,1307,550,1573,3,1,Alicia,,confirmed,scene voice_scene/voice_slot,
1543,1,1307,550,1531,3,2,Alicia,,confirmed,scene voice_scene/voice_slot,
1543,2,1307,550,1532,3,3,Alicia,,confirmed,scene voice_scene/voice_slot,
1543,3,1307,550,1570,3,4,Alicia,,confirmed,scene voice_scene/voice_slot,
1543,4,1307,550,1571,3,5,Rufus,,confirmed,scene voice_scene/voice_slot,
1543,5,1307,550,1572,3,6,Rufus,,confirmed,scene voice_scene/voice_slot,
1543,6,1307,550,1533,3,7,Alicia,,confirmed,scene voice_scene/voice_slot,
1543,7,1307,550,1534,3,8,Rufus,,confirmed,scene voice_scene/voice_slot,
1543,8,1307,550,1535,3,9,Rufus,,confirmed,scene voice_scene/voice_slot,
1543,9,1307,550,1536,3,10,Rufus,,confirmed,scene voice_scene/voice_slot,
1543,10,1307,550,1537,3,11,Rufus,,confirmed,scene voice_scene/voice_slot,
1543,11,1307,550,1538,3,12,Alicia,,confirmed,scene voice_scene/voice_slot,
1543,12,1307,550,1539,3,13,Rufus,,confirmed,scene voice_scene/voice_slot,
1543,13,1307,550,1540,3,14,Rufus,,confirmed,scene voice_scene/voice_slot,
1543,14,1307,550,1563,3,15,Alicia,,confirmed,scene voice_scene/voice_slot,
1543,15,1307,550,1564,3,16,Rufus,,confirmed,scene voice_scene/voice_slot,
1543,16,1307,550,1574,3,17,Alicia,,confirmed,scene voice_scene/voice_slot,
1543,17,1307,550,1541,3,18,Rufus,,confirmed,scene voice_scene/voice_slot,
1543,18,1307,550,1542,3,19,Rufus,,confirmed,scene voice_scene/voice_slot,
1543,19,1307,550,1543,3,20,Rufus,,confirmed,scene voice_scene/voice_slot,
1543,20,1307,550,1544,3,21,Alicia,,confirmed,scene voice_scene/voice_slot,
1543,21,1307,550,1545,3,22,Rufus,,confirmed,scene voice_scene/voice_slot,
1543,22,1307,550,1546,3,23,Rufus,,confirmed,scene voice_scene/voice_slot,
1543,23,1307,550,1575,3,24,Rufus,,confirmed,scene voice_scene/voice_slot,
1543,24,1307,550,1576,3,25,Alicia,,confirmed,scene voice_scene/voice_slot,
1543,25,1307,550,1547,3,26,Rufus,,confirmed,scene voice_scene/voice_slot,
1543,26,1307,550,1548,3,27,Rufus,,confirmed,scene voice_scene/voice_slot,
1543,27,1307,550,1549,3,28,Alicia,,confirmed,scene voice_scene/voice_slot,
1543,28,1307,550,1550,3,29,Rufus,,confirmed,scene voice_scene/voice_slot,
1543,29,1307,550,1551,3,30,Rufus,,confirmed,scene voice_scene/voice_slot,
1543,30,1307,550,1552,3,31,Rufus,,confirmed,scene voice_scene/voice_slot,
1543,31,1307,550,1553,3,32,Rufus,,confirmed,scene voice_scene/voice_slot,
1543,32,1307,550,1554,3,33,Alicia,,confirmed,scene voice_scene/voice_slot,
1543,33,1307,550,1555,3,34,Rufus,,confirmed,scene voice_scene/voice_slot,
1543,34,1307,550,1556,3,35,Alicia,,confirmed,scene voice_scene/voice_slot,
1543,35,1307,550,1557,3,36,Alicia,,confirmed,scene voice_scene/voice_slot,
1543,36,1307,550,1558,3,37,Rufus,,confirmed,scene voice_scene/voice_slot,
1543,37,1307,550,1559,3,38,Alicia,,confirmed,scene voice_scene/voice_slot,
1543,38,1307,550,1560,3,39,Rufus,,confirmed,scene voice_scene/voice_slot,
1543,39,1307,550,1577,3,40,Rufus,,confirmed,scene voice_scene/voice_slot,
1543,40,1307,550,1578,3,41,Rufus,,confirmed,scene voice_scene/voice_slot,
1543,41,1307,550,1561,3,42,Rufus,,confirmed,scene voice_scene/voice_slot,
1543,42,1307,550,1579,3,43,Alicia,,confirmed,scene voice_scene/voice_slot,
1543,43,1307,550,1562,3,44,Rufus,,confirmed,scene voice_scene/voice_slot,
1543,44,1307,550,1565,3,45,Rufus,,confirmed,scene voice_scene/voice_slot,
1543,45,1307,550,1566,3,46,Alicia,,confirmed,scene voice_scene/voice_slot,
1543,46,1307,550,1567,3,47,Rufus,,confirmed,scene voice_scene/voice_slot,
1543,47,1307,550,1568,3,48,Alicia,,confirmed,scene voice_scene/voice_slot,
1543,48,1307,550,1569,3,49,Rufus,,confirmed,scene voice_scene/voice_slot,
1543,49,1307,550,1580,3,50,Alicia,,confirmed,scene voice_scene/voice_slot,
1544,0,1299,560,1193,4,1,Freya,,confirmed,scene voice_scene/voice_slot,
1544,1,1299,560,1194,4,2,Hrist,,confirmed,scene voice_scene/voice_slot,
1544,2,1299,560,1195,4,3,Hrist,,confirmed,scene voice_scene/voice_slot,
1544,3,1299,560,1196,4,4,Freya,,confirmed,scene voice_scene/voice_slot,
1544,4,1299,560,1197,4,5,Hrist,,confirmed,scene voice_scene/voice_slot,
1544,5,1299,560,1198,4,6,Freya,,confirmed,scene voice_scene/voice_slot,
1544,6,1299,560,1199,4,7,Freya,,confirmed,scene voice_scene/voice_slot,
1544,7,1299,560,1204,4,8,Hrist,,confirmed,scene voice_scene/voice_slot,
1544,8,1299,560,1200,4,9,Freya,,confirmed,scene voice_scene/voice_slot,
1544,9,1299,560,1201,4,10,Freya,,confirmed,scene voice_scene/voice_slot,
1544,10,1299,560,1205,4,11,Freya,,confirmed,scene voice_scene/voice_slot,
1544,11,1299,560,1202,4,12,Freya,,confirmed,scene voice_scene/voice_slot,
1544,12,1299,560,1203,4,13,Hrist,,confirmed,scene voice_scene/voice_slot,
1544,13,1299,560,1206,4,14,Freya,,confirmed,scene voice_scene/voice_slot,
1545,0,1301,571,1,1,1,Hrist,,confirmed,scene voice_scene/voice_slot,
1546,0,1303,572,1209,2,1,Hrist,,confirmed,scene voice_scene/voice_slot,
1546,1,1303,572,1210,2,2,Hrist,,confirmed,scene voice_scene/voice_slot,
1546,2,1303,572,1211,2,3,Arngrim,,confirmed,scene voice_scene/voice_slot,
1546,3,1303,572,1212,2,4,Hrist,,confirmed,scene voice_scene/voice_slot,
1546,4,1303,572,1213,2,5,Arngrim,,confirmed,scene voice_scene/voice_slot,
1546,5,1303,572,1214,2,6,Hrist,,confirmed,scene voice_scene/voice_slot,
1546,6,1303,572,1215,2,7,Arngrim,,confirmed,scene voice_scene/voice_slot,
1546,7,1303,572,1216,2,8,Arngrim,,confirmed,scene voice_scene/voice_slot,
1546,8,1303,572,1218,2,9,Arngrim,,confirmed,scene voice_scene/voice_slot,
1547,0,1303,580,1254,3,1,Arngrim,,confirmed,scene voice_scene/voice_slot,
